user_id,session_date,session_duration_min,videos_watched,likes,comments,is_retained_7d
user_812,2025-07-08,23.96,10,0,1,1
user_812,2025-07-11,8.83,4,1,1,1
user_812,2025-07-13,4.83,7,4,0,1
user_812,2025-07-15,44.07,5,1,0,1
user_812,2025-07-15,20.26,7,3,0,1
user_813,2025-04-29,0.62,4,0,0,0
user_813,2025-05-10,7.16,6,1,0,0
user_813,2025-05-16,17.72,9,3,1,0
user_813,2025-05-30,0.86,9,2,3,0
user_813,2025-06-02,23.16,8,5,0,0
user_813,2025-06-05,0.81,7,6,0,0
user_813,2025-06-11,4.91,4,2,0,0
user_813,2025-06-21,15.62,3,0,1,0
user_813,2025-06-27,0.89,8,3,0,0
user_813,2025-06-29,6.36,5,0,1,0
user_813,2025-07-15,27.16,5,1,1,1
user_813,2025-07-15,9.21,6,4,0,1
user_814,2025-04-22,0.17,9,1,0,0
user_814,2025-05-27,4.49,8,6,0,0
user_814,2025-05-29,3.2,5,3,0,0
user_814,2025-06-01,13.98,3,2,0,0
user_814,2025-06-06,3.25,8,4,0,0
user_814,2025-06-08,13.51,11,2,0,0
user_814,2025-06-12,0.92,4,1,0,0
user_814,2025-06-15,18.1,7,4,0,0
user_814,2025-06-21,3.41,10,2,1,0
user_814,2025-07-12,2.25,8,0,0,1
user_814,2025-07-15,6.23,7,5,0,1
user_815,2025-04-23,2.26,4,1,0,0
user_815,2025-04-23,17.06,3,3,0,0
user_815,2025-05-01,17.72,8,2,1,0
user_815,2025-05-03,16.69,6,3,1,0
user_815,2025-05-07,34.65,12,2,2,0
user_815,2025-05-19,1.49,8,3,2,0
user_815,2025-05-28,19.71,14,4,0,0
user_815,2025-06-01,6.86,6,1,1,0
user_815,2025-06-05,15.98,7,3,2,0
user_815,2025-06-07,7.63,7,0,1,0
user_815,2025-06-07,0.58,10,1,0,0
user_815,2025-06-08,16.36,3,0,0,0
user_815,2025-06-17,2.96,9,2,0,0
user_815,2025-06-18,0.83,9,3,1,0
user_815,2025-06-20,3.83,8,4,1,0
user_815,2025-06-21,10.44,11,1,0,0
user_815,2025-06-21,14.55,8,2,2,0
user_815,2025-06-22,1.53,7,2,1,0
user_815,2025-07-05,17.94,5,2,1,0
user_815,2025-07-11,3.42,3,0,0,1
user_815,2025-07-12,6.64,13,5,1,1
user_815,2025-07-15,6.06,10,5,1,1
user_816,2025-04-18,2.31,5,2,1,0
user_816,2025-04-28,4.59,8,3,0,0
user_816,2025-04-30,8.31,9,2,1,0
user_816,2025-05-16,43.45,8,2,1,0
user_816,2025-05-17,3.13,4,2,1,0
user_816,2025-05-20,0.53,8,2,1,0
user_816,2025-06-05,25.64,7,3,0,0
user_816,2025-06-08,4.7,9,3,0,0
user_816,2025-06-11,4.11,9,3,1,0
user_816,2025-06-12,21.14,8,4,1,0
user_816,2025-06-18,6.24,12,5,0,0
user_816,2025-06-21,7.59,5,1,2,0
user_816,2025-07-05,9.09,5,1,0,0
user_816,2025-07-12,4.09,4,4,1,1
user_816,2025-07-14,6.69,2,1,0,1
user_817,2025-04-26,3.65,4,2,0,0
user_817,2025-04-28,2.61,6,4,0,0
user_817,2025-05-04,0.01,11,4,0,0
user_817,2025-05-04,0.74,4,2,1,0
user_817,2025-05-10,5.17,8,2,1,0
user_817,2025-06-01,15.88,10,4,1,0
user_817,2025-06-04,3.1,7,1,1,0
user_817,2025-06-11,0.56,11,3,0,0
user_817,2025-06-15,5.74,12,7,1,0
user_817,2025-06-22,3.1,6,2,1,0
user_817,2025-06-22,18.91,4,0,0,0
user_817,2025-06-25,1.67,7,1,2,0
user_817,2025-07-12,23.49,9,5,1,1
user_818,2025-04-26,5.16,10,1,2,0
user_818,2025-04-30,1.82,11,4,0,0
user_818,2025-05-04,13.88,6,3,2,0
user_818,2025-05-08,12.81,11,5,1,0
user_818,2025-05-18,13.79,5,0,0,0
user_818,2025-05-19,5.23,7,2,1,0
user_818,2025-05-22,4.35,5,3,0,0
user_818,2025-05-24,6.56,5,2,0,0
user_818,2025-05-24,4.77,6,1,0,0
user_818,2025-06-01,12.34,8,3,0,0
user_818,2025-06-08,14.94,4,1,1,0
user_818,2025-06-19,0.12,5,0,3,0
user_818,2025-06-20,6.69,8,1,0,0
user_818,2025-07-06,5.13,8,4,0,0
user_818,2025-07-12,3.06,8,2,2,1
user_818,2025-07-15,12.91,10,1,0,1
user_819,2025-04-18,6.49,7,1,0,0
user_819,2025-04-19,6.04,6,2,1,0
user_819,2025-04-20,2.53,7,2,0,0
user_819,2025-04-23,4.47,3,1,1,0
user_819,2025-05-03,3.95,7,4,0,0
user_819,2025-05-18,3.1,7,4,1,0
user_819,2025-05-21,2.53,6,4,0,0
user_819,2025-05-22,12.83,6,1,0,0
user_819,2025-06-04,14.9,8,5,1,0
user_819,2025-06-04,1.96,8,2,0,0
user_819,2025-06-11,6.96,10,2,1,0
user_819,2025-06-13,20.49,4,1,0,0
user_819,2025-06-24,3.76,8,2,1,0
user_819,2025-07-13,12.48,8,2,1,1
user_819,2025-07-15,11.03,11,3,0,1
user_820,2025-05-04,6.48,6,1,1,0
user_820,2025-05-04,19.35,7,2,0,0
user_820,2025-05-07,5.45,6,1,1,0
user_820,2025-05-19,7.68,7,1,1,0
user_820,2025-06-07,0.11,8,1,0,0
user_820,2025-06-10,47.57,10,3,2,0
user_820,2025-06-12,2.6,9,2,0,0
user_820,2025-07-04,16.15,5,2,0,0
user_820,2025-07-05,11.73,12,3,1,0
user_820,2025-07-08,14.21,3,0,0,1
user_820,2025-07-09,14.02,4,3,0,1
user_820,2025-07-13,1.68,5,0,1,1
user_821,2025-04-20,14.03,11,3,0,0
user_821,2025-04-21,2.4,4,0,0,0
user_821,2025-05-01,7.12,7,4,0,0
user_821,2025-05-03,2.05,9,4,0,0
user_821,2025-05-04,9.38,11,5,2,0
user_821,2025-05-14,16.86,6,1,0,0
user_821,2025-05-16,4.38,3,2,0,0
user_821,2025-05-19,34.76,10,4,2,0
user_821,2025-06-03,0.18,5,0,1,0
user_821,2025-06-05,21.09,9,1,0,0
user_821,2025-06-08,2.1,5,3,0,0
user_821,2025-06-20,6.71,9,0,3,0
user_821,2025-06-29,1.67,8,4,1,0
user_821,2025-06-30,6.31,5,1,2,0
user_821,2025-07-06,24.19,8,3,0,1
user_821,2025-07-07,28.3,7,2,1,1
user_821,2025-07-08,12.46,8,1,1,1
user_821,2025-07-11,5.3,7,2,1,1
user_821,2025-07-13,2.21,7,3,0,1
user_822,2025-04-28,8.14,12,2,2,0
user_822,2025-05-18,23.07,9,2,1,0
user_822,2025-05-20,4.01,10,2,3,0
user_822,2025-05-22,8.11,7,2,0,0
user_822,2025-05-28,3.93,11,2,1,0
user_822,2025-06-01,1.92,3,1,0,0
user_822,2025-06-06,28.45,6,1,0,0
user_822,2025-06-06,0.68,5,1,2,0
user_822,2025-06-11,3.78,5,1,0,0
user_822,2025-07-09,30.25,8,3,1,1
user_822,2025-07-10,4.61,4,2,1,1
user_822,2025-07-11,11.16,2,0,0,1
user_822,2025-07-16,1.12,3,2,0,1
user_823,2025-04-26,5.64,3,1,0,0
user_823,2025-05-04,13.2,7,2,0,0
user_823,2025-05-05,12.54,7,1,1,0
user_823,2025-05-06,0.29,10,3,1,0
user_823,2025-05-09,10.97,4,0,1,0
user_823,2025-05-16,11.68,12,4,1,0
user_823,2025-05-16,7.57,6,1,0,0
user_823,2025-05-20,2.63,9,3,0,0
user_823,2025-05-23,11.1,4,1,0,0
user_823,2025-05-24,17.75,8,3,3,0
user_823,2025-05-26,1.74,8,4,1,0
user_823,2025-05-28,21.41,4,2,1,0
user_823,2025-06-03,25.83,3,1,0,0
user_823,2025-06-04,10.62,7,1,1,0
user_823,2025-06-04,0.62,11,4,1,0
user_823,2025-06-06,1.06,6,1,1,0
user_823,2025-06-08,6.73,8,3,1,0
user_823,2025-06-16,16.6,6,2,0,0
user_823,2025-06-20,3.18,8,5,1,0
user_823,2025-06-29,10.81,5,2,0,0
user_823,2025-06-30,2.38,10,3,1,0
user_823,2025-07-02,0.6,9,4,0,0
user_823,2025-07-08,5.48,7,2,0,1
user_823,2025-07-09,9.44,5,2,0,1
user_823,2025-07-09,4.04,8,5,3,1
user_823,2025-07-11,3.02,9,1,0,1
user_824,2025-04-20,2.94,7,3,1,0
user_824,2025-04-21,3.99,8,2,2,0
user_824,2025-04-25,9.61,13,5,1,0
user_824,2025-04-27,6.73,5,0,1,0
user_824,2025-05-15,2.93,4,2,0,0
user_824,2025-05-15,18.94,1,0,0,0
user_824,2025-05-27,13.16,12,4,1,0
user_824,2025-06-04,30.08,8,4,1,0
user_824,2025-06-07,4.77,10,2,2,0
user_824,2025-06-09,0.64,7,2,0,0
user_824,2025-06-11,5.23,7,1,1,0
user_824,2025-06-19,64.33,8,2,0,0
user_824,2025-06-26,1.18,9,4,0,0
user_824,2025-06-26,3.56,8,3,0,0
user_824,2025-07-12,31.69,6,1,2,1
user_824,2025-07-16,1.42,5,1,1,1
user_825,2025-04-22,1.98,5,0,0,0
user_825,2025-04-22,0.57,10,1,0,0
user_825,2025-05-04,18.17,8,1,1,0
user_825,2025-05-04,1.98,7,1,0,0
user_825,2025-05-15,6.71,15,6,1,0
user_825,2025-05-21,24.61,7,3,0,0
user_825,2025-06-04,5.03,3,1,0,0
user_825,2025-06-05,41.22,7,0,1,0
user_825,2025-06-05,2.8,6,5,0,0
user_825,2025-06-14,6.7,6,3,0,0
user_825,2025-06-19,32.32,8,3,0,0
user_825,2025-06-23,15.41,3,0,0,0
user_825,2025-06-23,4.75,3,0,0,0
user_825,2025-07-01,8.56,6,3,1,0
user_825,2025-07-05,0.83,6,0,1,0
user_825,2025-07-08,13.34,7,4,0,1
user_825,2025-07-13,5.7,6,1,0,1
user_826,2025-04-19,21.62,8,2,0,0
user_826,2025-04-24,17.39,7,2,3,0
user_826,2025-04-26,7.55,11,3,0,0
user_826,2025-05-06,25.35,7,2,0,0
user_826,2025-05-06,42.76,10,5,0,0
user_826,2025-06-14,0.14,9,1,2,0
user_826,2025-06-21,21.18,5,2,0,0
user_826,2025-07-07,22.78,7,2,0,1
user_826,2025-07-08,2.88,7,5,1,1
user_826,2025-07-09,2.51,9,5,2,1
user_826,2025-07-12,27.99,3,2,0,1
user_827,2025-04-18,25.29,4,0,1,0
user_827,2025-04-22,0.02,12,4,1,0
user_827,2025-04-30,12.43,7,1,0,0
user_827,2025-05-06,24.23,11,5,1,0
user_827,2025-05-09,5.58,9,1,2,0
user_827,2025-05-10,2.99,8,3,1,0
user_827,2025-05-21,43.77,7,2,1,0
user_827,2025-06-17,3.09,7,2,2,0
user_827,2025-06-19,29.77,5,1,1,0
user_827,2025-06-30,11.35,6,1,0,0
user_827,2025-07-01,29.66,11,3,1,0
user_827,2025-07-01,12.64,5,2,2,0
user_827,2025-07-02,31.38,10,6,1,0
user_827,2025-07-10,0.1,7,2,1,1
user_827,2025-07-15,11.6,3,1,0,1
user_827,2025-07-15,18.59,4,0,1,1
user_828,2025-05-06,7.08,6,3,1,0
user_828,2025-05-12,33.38,8,2,2,0
user_828,2025-05-13,2.61,3,1,0,0
user_828,2025-05-25,3.01,8,1,1,0
user_828,2025-05-25,2.13,7,1,0,0
user_828,2025-05-26,17.05,5,2,0,0
user_828,2025-05-31,5.58,12,4,2,0
user_828,2025-06-08,6.81,5,0,0,0
user_828,2025-06-11,7.65,5,2,0,0
user_828,2025-06-13,6.81,12,5,4,0
user_828,2025-06-19,44.45,7,4,0,0
user_828,2025-06-23,30.47,6,3,2,0
user_828,2025-06-30,4.59,6,1,1,0
user_828,2025-07-04,3.84,7,4,0,1
user_828,2025-07-06,11.13,9,4,0,1
user_828,2025-07-06,28.51,4,2,0,1
user_828,2025-07-08,8.98,10,4,1,1
user_829,2025-04-28,2.97,6,2,0,0
user_829,2025-05-08,18.99,3,1,0,0
user_829,2025-05-23,2.38,10,3,1,0
user_829,2025-05-28,2.48,10,2,1,0
user_829,2025-05-31,13.1,7,2,0,0
user_829,2025-06-13,3.01,9,5,1,0
user_829,2025-06-14,2.51,8,3,0,0
user_829,2025-06-16,1.04,8,4,0,0
user_829,2025-06-19,13.09,7,3,1,0
user_829,2025-07-08,15.21,5,2,0,1
user_830,2025-04-27,4.93,4,1,0,0
user_830,2025-04-28,6.54,11,3,0,0
user_830,2025-04-29,2.49,9,0,1,0
user_830,2025-05-04,7.36,10,1,0,0
user_830,2025-05-11,1.2,8,5,0,0
user_830,2025-05-13,4.43,9,0,0,0
user_830,2025-05-17,11.14,7,2,0,0
user_830,2025-05-23,12.59,8,4,0,0
user_830,2025-06-01,40.41,6,2,0,0
user_830,2025-06-05,1.46,12,4,1,0
user_830,2025-06-06,6.05,4,0,0,0
user_830,2025-06-08,0.73,8,2,0,0
user_830,2025-06-18,6.88,8,3,0,0
user_830,2025-07-01,4.6,7,5,1,0
user_830,2025-07-06,14.43,8,3,0,1
user_830,2025-07-10,19.66,5,2,3,1
user_830,2025-07-11,7.34,5,2,1,1
user_830,2025-07-12,12.44,13,5,1,1
user_831,2025-04-21,9.17,9,0,1,0
user_831,2025-04-27,0.54,9,1,1,0
user_831,2025-04-30,1.68,6,1,0,0
user_831,2025-05-04,21.86,8,4,0,0
user_831,2025-05-05,3.55,7,3,0,0
user_831,2025-05-06,5.4,10,1,1,0
user_831,2025-05-08,0.04,4,1,1,0
user_831,2025-05-09,7.16,8,3,2,0
user_831,2025-05-16,6.3,8,1,0,0
user_831,2025-05-27,0.7,7,3,0,0
user_831,2025-05-30,0.44,8,2,0,0
user_831,2025-06-10,3.27,7,4,2,0
user_831,2025-06-12,12.27,9,4,2,0
user_831,2025-06-25,5.71,4,1,0,0
user_831,2025-06-26,28.06,6,3,0,0
user_831,2025-06-29,9.98,11,2,2,0
user_831,2025-07-01,3.68,11,5,3,0
user_831,2025-07-11,3.21,5,4,0,1
user_831,2025-07-16,2.11,7,2,1,1
user_832,2025-04-23,8.51,7,1,1,0
user_832,2025-05-01,11.05,7,3,0,0
user_832,2025-05-04,6.55,9,1,1,0
user_832,2025-05-05,12.42,14,4,0,0
user_832,2025-05-06,5.58,5,1,0,0
user_832,2025-05-14,14.98,7,4,0,0
user_832,2025-05-18,3.71,6,2,1,0
user_832,2025-05-19,4.07,9,2,2,0
user_832,2025-05-23,5.59,12,4,1,0
user_832,2025-06-08,6.53,8,0,0,0
user_832,2025-06-14,1.97,3,1,0,0
user_832,2025-06-16,10.62,4,1,1,0
user_832,2025-07-09,5.96,4,0,0,1
user_832,2025-07-12,2.59,5,2,0,1
user_832,2025-07-12,7.71,8,3,1,1
user_833,2025-04-23,29.52,6,1,1,0
user_833,2025-04-24,7.23,10,4,0,0
user_833,2025-04-30,11.95,10,1,0,0
user_833,2025-05-10,5.87,7,2,3,0
user_833,2025-05-27,19.33,4,1,0,0
user_833,2025-06-04,0.36,8,3,0,0
user_833,2025-06-07,17.73,4,3,0,0
user_833,2025-07-05,11.68,11,3,2,0
user_833,2025-07-13,6.73,10,3,1,1
user_834,2025-04-27,9.63,5,3,0,0
user_834,2025-04-28,12.85,5,0,0,0
user_834,2025-04-30,11.07,8,5,0,0
user_834,2025-05-03,4.96,5,1,1,0
user_834,2025-05-08,3.04,5,1,1,0
user_834,2025-05-09,0.87,4,1,0,0
user_834,2025-05-21,15.43,6,1,1,0
user_834,2025-05-22,1.99,11,1,1,0
user_834,2025-05-24,0.8,11,2,2,0
user_834,2025-06-05,7.83,6,2,0,0
user_834,2025-06-07,53.56,9,3,2,0
user_834,2025-06-07,3.63,7,3,0,0
user_834,2025-06-12,20.95,11,3,1,0
user_834,2025-06-13,18.8,7,3,1,0
user_834,2025-06-18,2.92,9,2,1,0
user_834,2025-06-26,4.04,8,3,0,0
user_834,2025-06-30,62.22,7,4,0,0
user_834,2025-07-10,4.21,8,3,1,1
user_835,2025-04-24,17.41,3,0,0,0
user_835,2025-04-30,1.52,7,3,0,0
user_835,2025-05-01,23.99,7,3,1,0
user_835,2025-05-03,15.53,5,3,1,0
user_835,2025-05-13,10.52,8,3,0,0
user_835,2025-05-19,6.14,7,2,0,0
user_835,2025-05-20,2.69,6,4,1,0
user_835,2025-05-21,21.38,9,3,1,0
user_835,2025-05-28,5.84,10,1,0,0
user_835,2025-05-28,22.68,8,3,2,0
user_835,2025-06-05,3.17,7,1,0,0
user_835,2025-06-12,0.84,6,2,0,0
user_835,2025-06-12,10.58,7,2,1,0
user_835,2025-06-14,4.06,4,1,0,0
user_835,2025-06-15,5.91,9,4,0,0
user_835,2025-06-15,4.2,3,2,1,0
user_835,2025-06-18,5.92,4,0,0,0
user_835,2025-06-24,2.38,8,3,2,0
user_835,2025-07-06,0.43,4,2,0,0
user_835,2025-07-08,17.32,4,2,0,0
user_835,2025-07-09,10.78,9,4,1,1
user_835,2025-07-11,17.57,3,0,1,1
user_835,2025-07-14,13.87,6,4,0,1
user_835,2025-07-15,3.94,10,6,0,1
user_835,2025-07-16,6.1,5,2,0,1
user_836,2025-04-19,3.94,7,1,1,0
user_836,2025-04-30,6.38,8,1,1,0
user_836,2025-05-08,0.6,7,2,0,0
user_836,2025-05-19,7.13,3,1,0,0
user_836,2025-05-24,23.71,8,1,0,0
user_836,2025-05-29,17.65,14,5,1,0
user_836,2025-06-05,2.15,11,2,5,0
user_836,2025-06-20,9.52,3,1,1,0
user_836,2025-06-29,12.13,8,2,1,1
user_836,2025-07-02,9.58,7,3,1,1
user_837,2025-05-05,0.25,12,2,2,0
user_837,2025-05-05,10.53,4,1,0,0
user_837,2025-05-06,13.05,2,0,0,0
user_837,2025-05-07,3.21,11,3,0,0
user_837,2025-05-17,7.0,9,2,0,0
user_837,2025-05-20,23.34,10,2,1,0
user_837,2025-05-22,58.0,6,2,1,0
user_837,2025-05-23,45.13,8,2,2,0
user_837,2025-05-25,26.84,11,7,1,0
user_837,2025-05-25,5.74,8,3,1,0
user_837,2025-05-27,4.47,8,2,0,0
user_837,2025-06-12,13.06,10,2,1,0
user_837,2025-06-16,6.76,6,0,0,0
user_837,2025-06-22,11.01,6,3,2,0
user_837,2025-06-23,5.1,0,0,0,0
user_837,2025-07-05,11.07,12,3,0,1
user_837,2025-07-11,10.63,6,2,2,1
user_838,2025-04-22,15.86,7,1,1,0
user_838,2025-04-27,6.93,10,1,0,0
user_838,2025-04-30,1.3,9,4,1,0
user_838,2025-05-02,27.31,6,0,2,0
user_838,2025-05-04,5.32,7,4,1,0
user_838,2025-05-07,7.71,5,1,0,0
user_838,2025-05-07,1.93,5,1,0,0
user_838,2025-05-15,17.8,3,0,0,0
user_838,2025-05-22,15.47,8,2,1,0
user_838,2025-05-24,10.82,5,2,0,0
user_838,2025-06-03,7.17,6,3,0,0
user_838,2025-06-06,16.08,10,4,0,0
user_838,2025-06-06,0.42,8,3,1,0
user_838,2025-06-13,1.48,5,1,0,0
user_838,2025-06-14,29.74,4,1,1,0
user_838,2025-06-15,2.69,5,0,0,0
user_838,2025-06-25,5.17,6,0,1,0
user_838,2025-06-26,21.93,6,3,1,0
user_838,2025-07-01,1.79,13,6,1,1
user_838,2025-07-08,18.24,4,1,1,1
user_839,2025-04-29,19.63,7,3,1,0
user_839,2025-05-02,14.15,4,1,1,0
user_839,2025-05-05,5.81,8,2,4,0
user_839,2025-05-12,4.11,6,3,0,0
user_839,2025-05-22,1.1,7,0,2,0
user_839,2025-05-24,5.32,10,1,2,0
user_839,2025-05-25,25.48,2,0,0,0
user_839,2025-05-27,4.65,10,5,2,0
user_839,2025-05-30,2.87,5,0,1,0
user_839,2025-06-07,11.64,9,4,0,0
user_839,2025-06-17,8.83,7,2,0,0
user_839,2025-06-19,10.72,5,2,0,0
user_839,2025-06-24,19.29,10,3,0,0
user_839,2025-06-27,3.37,8,2,0,0
user_839,2025-07-05,7.23,4,2,0,1
user_840,2025-04-18,1.41,4,1,0,0
user_840,2025-04-22,5.95,6,1,0,0
user_840,2025-04-25,6.59,8,2,1,0
user_840,2025-05-01,8.49,8,4,0,0
user_840,2025-05-06,1.58,7,2,1,0
user_840,2025-05-07,13.96,7,3,1,0
user_840,2025-05-16,14.33,8,1,1,0
user_840,2025-05-16,13.75,8,1,1,0
user_840,2025-06-12,0.75,5,2,0,0
user_840,2025-06-17,23.56,11,5,1,0
user_840,2025-06-23,5.68,11,2,1,0
user_840,2025-06-27,17.16,5,2,1,0
user_840,2025-07-03,1.22,5,0,1,1
user_840,2025-07-04,2.58,7,1,2,1
user_840,2025-07-05,3.33,14,4,2,1
user_840,2025-07-08,20.91,6,1,0,1
user_840,2025-07-10,12.1,6,2,0,1
user_840,2025-07-10,0.49,8,2,2,1
user_841,2025-04-27,29.41,10,4,4,0
user_841,2025-05-01,11.05,6,3,0,0
user_841,2025-05-14,6.4,5,2,0,0
user_841,2025-05-20,23.98,9,4,2,0
user_841,2025-05-25,1.34,6,0,2,0
user_841,2025-05-30,5.14,7,5,1,0
user_841,2025-06-04,6.73,5,2,2,0
user_841,2025-06-07,7.49,9,2,2,0
user_841,2025-06-09,8.78,13,4,3,0
user_841,2025-06-12,29.5,5,1,1,0
user_841,2025-06-20,11.65,4,2,0,0
user_841,2025-07-01,4.04,7,3,1,1
user_841,2025-07-02,7.2,7,2,2,1
user_841,2025-07-08,34.8,5,1,0,1
user_841,2025-07-08,4.27,4,0,0,1
user_842,2025-04-30,25.53,6,0,1,0
user_842,2025-05-01,10.04,11,4,0,0
user_842,2025-05-02,6.95,7,2,1,0
user_842,2025-05-22,11.4,4,2,0,0
user_842,2025-05-22,5.26,15,3,0,0
user_842,2025-05-28,4.36,9,1,2,0
user_842,2025-05-30,0.69,9,2,1,0
user_842,2025-06-06,28.04,8,3,2,0
user_842,2025-06-16,3.5,4,1,0,0
user_842,2025-06-19,1.51,7,1,1,0
user_842,2025-06-25,17.41,8,0,0,0
user_842,2025-07-08,4.87,4,1,0,1
user_842,2025-07-14,3.29,7,0,0,1
user_842,2025-07-15,5.44,7,1,0,1
user_843,2025-04-19,14.95,5,2,0,0
user_843,2025-04-24,13.52,6,1,1,0
user_843,2025-04-30,13.4,8,1,0,0
user_843,2025-05-03,14.99,6,1,2,0
user_843,2025-05-04,12.8,6,2,0,0
user_843,2025-05-15,36.93,4,1,0,0
user_843,2025-05-23,10.63,7,2,0,0
user_843,2025-06-08,6.03,6,2,1,0
user_843,2025-06-09,2.02,4,1,0,0
user_843,2025-06-18,6.47,10,3,1,0
user_843,2025-06-30,7.4,10,1,1,0
user_843,2025-07-06,6.25,12,4,1,0
user_843,2025-07-06,39.16,5,1,0,0
user_843,2025-07-07,38.75,6,1,2,0
user_843,2025-07-10,13.01,11,2,1,1
user_843,2025-07-12,3.7,6,2,1,1
user_843,2025-07-14,10.69,4,2,0,1
user_843,2025-07-15,23.73,8,2,2,1
user_844,2025-04-25,1.16,6,3,1,0
user_844,2025-05-01,0.17,3,0,0,0
user_844,2025-05-16,2.64,5,3,0,0
user_844,2025-06-11,42.5,7,1,0,0
user_844,2025-06-17,18.09,14,3,1,0
user_844,2025-06-21,34.88,5,4,0,0
user_844,2025-06-28,7.89,10,2,0,0
user_844,2025-06-28,13.55,8,3,1,0
user_844,2025-07-12,9.66,9,2,0,1
user_844,2025-07-13,0.79,4,1,1,1
user_844,2025-07-16,15.36,5,3,1,1
user_845,2025-04-19,3.77,8,2,0,0
user_845,2025-04-22,10.49,10,5,3,0
user_845,2025-05-03,3.41,4,0,0,0
user_845,2025-05-05,3.85,2,0,0,0
user_845,2025-05-13,9.44,12,1,2,0
user_845,2025-05-25,7.0,4,1,0,0
user_845,2025-06-01,33.5,10,3,0,0
user_845,2025-06-03,2.58,7,4,4,0
user_845,2025-07-03,7.18,8,2,1,1
user_845,2025-07-07,1.49,4,1,0,1
user_845,2025-07-08,17.1,3,0,0,1
user_845,2025-07-09,11.9,5,0,2,1
user_846,2025-04-21,41.49,6,1,0,0
user_846,2025-04-25,1.51,10,3,0,0
user_846,2025-04-29,0.12,5,0,1,0
user_846,2025-05-09,10.08,3,1,1,0
user_846,2025-05-15,17.19,6,2,0,0
user_846,2025-05-26,7.2,7,2,0,0
user_846,2025-05-28,1.48,8,4,4,0
user_846,2025-05-29,7.04,10,3,2,0
user_846,2025-06-06,4.45,8,1,3,0
user_846,2025-06-24,7.88,10,3,2,0
user_846,2025-06-25,20.15,4,1,1,0
user_846,2025-07-15,14.52,8,4,2,1
user_847,2025-04-19,1.86,3,1,0,0
user_847,2025-04-21,19.95,6,2,1,0
user_847,2025-05-18,18.92,5,1,0,0
user_847,2025-05-22,11.33,6,4,1,0
user_847,2025-05-22,0.08,14,5,4,0
user_847,2025-05-24,4.04,6,2,0,0
user_847,2025-06-13,10.04,4,1,1,0
user_847,2025-06-17,1.7,9,5,2,0
user_847,2025-06-19,5.52,10,1,4,0
user_847,2025-06-23,3.66,10,3,2,0
user_847,2025-06-27,9.89,3,0,1,0
user_847,2025-06-29,18.59,9,3,4,0
user_847,2025-07-03,13.53,4,1,0,1
user_847,2025-07-08,0.29,4,0,0,1
user_848,2025-04-25,14.97,13,4,2,0
user_848,2025-04-28,7.12,4,2,1,0
user_848,2025-05-12,6.1,3,0,0,0
user_848,2025-05-16,5.3,9,5,3,0
user_848,2025-05-18,9.1,5,3,0,0
user_848,2025-05-31,6.74,12,4,1,0
user_848,2025-06-02,7.73,5,1,1,0
user_848,2025-06-06,1.95,12,7,1,0
user_848,2025-06-16,11.46,12,2,1,0
user_848,2025-06-21,4.15,15,2,0,0
user_848,2025-06-29,5.21,6,2,1,0
user_848,2025-07-09,7.19,10,3,0,1
user_848,2025-07-09,0.96,9,1,0,1
user_848,2025-07-11,6.61,7,2,0,1
user_849,2025-04-18,3.07,10,3,1,0
user_849,2025-04-19,1.16,5,3,0,0
user_849,2025-04-24,12.35,4,1,2,0
user_849,2025-04-27,3.56,9,2,1,0
user_849,2025-05-01,2.15,7,1,0,0
user_849,2025-05-02,2.69,10,3,0,0
user_849,2025-05-21,30.59,11,3,0,0
user_849,2025-06-12,4.76,11,2,1,0
user_849,2025-06-13,3.43,7,1,0,0
user_849,2025-06-27,5.62,5,1,1,0
user_849,2025-06-29,5.99,13,4,2,1
user_849,2025-06-29,6.04,9,6,2,1
user_849,2025-06-29,1.3,8,2,2,1
user_849,2025-07-04,3.28,6,2,2,1
user_849,2025-07-05,9.21,11,4,0,1
user_849,2025-07-05,17.32,10,2,1,1
user_850,2025-04-18,9.69,5,2,0,0
user_850,2025-04-22,43.31,11,3,1,0
user_850,2025-04-25,5.38,0,0,0,0
user_850,2025-04-25,28.06,8,2,0,0
user_850,2025-04-26,20.59,5,3,0,0
user_850,2025-04-27,8.72,7,3,0,0
user_850,2025-04-28,3.32,11,2,1,0
user_850,2025-05-05,28.96,6,1,0,0
user_850,2025-05-08,3.13,7,1,0,0
user_850,2025-05-16,5.76,7,3,0,0
user_850,2025-05-29,0.03,5,1,0,0
user_850,2025-06-20,14.92,6,1,0,0
user_850,2025-06-24,1.18,9,3,0,0
user_850,2025-06-27,0.24,8,3,2,0
user_850,2025-06-28,13.04,8,2,1,0
user_850,2025-07-05,3.57,8,2,0,1
user_850,2025-07-12,11.13,7,0,0,1
user_851,2025-04-18,7.06,9,3,0,0
user_851,2025-04-23,5.08,5,2,0,0
user_851,2025-05-03,1.26,5,3,0,0
user_851,2025-05-04,29.66,8,2,0,0
user_851,2025-05-04,8.39,6,5,1,0
user_851,2025-05-05,9.96,7,0,0,0
user_851,2025-05-05,15.68,6,2,1,0
user_851,2025-05-13,4.51,5,1,0,0
user_851,2025-05-30,7.78,11,3,0,0
user_851,2025-06-04,8.67,3,1,0,0
user_851,2025-06-11,11.88,8,1,0,0
user_851,2025-06-17,0.39,5,3,2,0
user_851,2025-07-04,6.0,9,3,0,0
user_851,2025-07-15,5.63,11,3,1,1
